"id","user_id","product_id","purchased_at","returned_at","created_at","updated_at","added_to_cart_at","_airbyte_extracted_at"
502,502,78,2022-07-22 15:16:47.000,2024-06-25 15:16:47.000,2017-12-23 15:16:47.950,2024-09-18 05:28:01.000,2019-09-19 15:16:47.000,2024-09-18 05:28:01.541
862,862,12,2024-06-26 12:47:29.000,,2015-05-20 12:47:29.337,2024-09-18 05:28:01.000,2024-01-22 12:47:29.000,2024-09-18 05:28:01.592
756,756,76,2014-03-16 02:58:19.000,,2003-09-04 02:58:19.726,2024-09-18 05:28:01.000,2007-09-15 02:58:19.000,2024-09-18 05:28:01.545
360,360,9,2023-01-31 02:23:13.000,,2006-07-27 02:23:13.412,2024-09-18 05:28:01.000,2013-05-18 02:23:13.000,2024-09-18 05:28:01.536
411,411,27,,,2006-05-31 23:06:10.689,2024-09-18 05:28:01.000,2011-08-03 23:06:10.000,2024-09-18 05:28:01.538
176,176,41,2021-07-06 21:48:30.000,,2004-03-12 21:48:30.780,2024-09-18 05:28:01.000,2007-06-06 21:48:30.000,2024-09-18 05:28:01.532
237,238,27,2024-03-12 22:46:40.000,,2010-04-27 22:46:40.146,2024-09-18 05:28:01.000,2024-02-03 22:46:40.000,2024-09-18 05:28:01.528
910,910,32,2021-08-28 12:01:42.000,,2008-12-25 12:01:42.753,2024-09-18 05:28:01.000,2020-05-12 12:01:42.000,2024-09-18 05:28:01.593
639,639,62,2020-07-18 00:03:00.000,,2001-12-02 00:03:00.926,2024-09-18 05:28:01.000,2019-08-11 00:03:00.000,2024-09-18 05:28:01.542
402,402,92,2018-07-17 16:49:06.000,2020-01-13 16:49:06.000,2013-01-14 16:49:06.363,2024-09-18 05:28:01.000,2018-03-12 16:49:06.000,2024-09-18 05:28:01.537
997,998,45,,,2000-11-11 20:56:56.819,2024-09-18 05:28:01.000,2006-03-30 20:56:56.000,2024-09-18 05:28:01.597
54,54,21,,,2016-09-27 00:04:54.237,2024-09-18 05:28:01.000,2016-11-19 00:04:54.000,2024-09-18 05:28:01.532
226,226,85,2018-12-17 13:04:13.000,,2002-11-08 13:04:13.701,2024-09-18 05:28:01.000,2008-02-01 13:04:13.000,2024-09-18 05:28:01.528
789,789,17,,,2008-05-24 11:12:17.198,2024-09-18 05:28:01.000,2022-02-21 11:12:17.000,2024-09-18 05:28:01.589
868,869,1,2023-12-22 21:14:37.000,,2006-10-20 21:14:37.766,2024-09-18 05:28:01.000,2021-11-08 21:14:37.000,2024-09-18 05:28:01.592
426,426,12,,,2021-05-14 21:11:30.002,2024-09-18 05:28:01.000,2022-02-28 21:11:30.000,2024-09-18 05:28:01.539
57,58,21,,,2006-01-16 13:59:17.347,2024-09-18 05:28:01.000,2021-02-06 13:59:17.000,2024-09-18 05:28:01.532
491,491,50,,,2003-03-01 01:43:00.853,2024-09-18 05:28:01.000,2006-08-16 01:43:00.000,2024-09-18 05:28:01.540
581,581,63,2024-02-09 16:16:18.000,,2017-10-21 16:16:18.174,2024-09-18 05:28:01.000,2020-03-05 16:16:18.000,2024-09-18 05:28:01.539
343,343,80,2023-09-30 13:14:27.000,2023-12-08 13:14:27.000,2017-12-14 13:14:27.506,2024-09-18 05:28:01.000,2022-12-04 13:14:27.000,2024-09-18 05:28:01.535
856,856,70,,,2007-01-25 14:20:14.091,2024-09-18 05:28:01.000,2022-11-03 14:20:14.000,2024-09-18 05:28:01.591
46,46,27,2019-03-18 08:32:25.000,,2012-03-06 08:32:25.563,2024-09-18 05:28:01.000,2015-11-21 08:32:25.000,2024-09-18 05:28:01.531
289,289,20,,,2008-10-03 06:06:26.522,2024-09-18 05:28:01.000,2023-03-10 06:06:26.000,2024-09-18 05:28:01.532
634,634,53,,,2001-08-19 16:02:52.124,2024-09-18 05:28:01.000,2021-11-08 16:02:52.000,2024-09-18 05:28:01.542
931,931,47,2024-07-18 19:59:46.000,,2020-05-21 19:59:46.684,2024-09-18 05:28:01.000,2023-12-31 19:59:46.000,2024-09-18 05:28:01.595
532,532,10,2020-12-14 01:26:00.000,,2001-02-06 01:26:00.411,2024-09-18 05:28:01.000,2006-05-05 01:26:00.000,2024-09-18 05:28:01.538
653,653,3,2022-04-12 01:21:12.000,,2019-03-09 01:21:12.189,2024-09-18 05:28:01.000,2019-11-24 01:21:12.000,2024-09-18 05:28:01.542
108,109,35,,,2008-01-19 18:07:47.417,2024-09-18 05:28:01.000,2019-08-09 18:07:47.000,2024-09-18 05:28:01.532
511,511,72,2024-08-06 22:08:28.000,,2011-01-15 22:08:28.031,2024-09-18 05:28:01.000,2014-10-17 22:08:28.000,2024-09-18 05:28:01.536
797,798,20,,,2009-08-21 14:23:32.796,2024-09-18 05:28:01.000,2011-05-03 14:23:32.000,2024-09-18 05:28:01.590
759,759,91,,,2015-03-27 00:06:08.966,2024-09-18 05:28:01.000,2022-11-24 00:06:08.000,2024-09-18 05:28:01.588
286,286,51,2019-12-05 08:58:27.000,,2014-07-26 08:58:27.854,2024-09-18 05:28:01.000,2019-07-10 08:58:27.000,2024-09-18 05:28:01.532
896,896,31,2020-02-18 15:49:35.000,,2000-04-06 15:49:35.594,2024-09-18 05:28:01.000,2014-12-19 15:49:35.000,2024-09-18 05:28:01.592
936,936,19,2023-03-25 07:10:08.000,,2002-03-23 07:10:08.464,2024-09-18 05:28:01.000,2020-01-07 07:10:08.000,2024-09-18 05:28:01.595
521,521,40,2023-04-25 23:59:05.000,,2006-12-30 23:59:05.097,2024-09-18 05:28:01.000,2018-05-11 23:59:05.000,2024-09-18 05:28:01.537
463,463,77,2018-02-11 19:12:40.000,,2005-03-22 19:12:40.735,2024-09-18 05:28:01.000,2005-12-10 19:12:40.000,2024-09-18 05:28:01.537
608,609,78,,,2006-08-10 04:27:17.645,2024-09-18 05:28:01.000,2016-04-06 04:27:17.000,2024-09-18 05:28:01.540
510,510,82,2023-09-10 12:39:29.000,,2012-03-05 12:39:29.367,2024-09-18 05:28:01.000,2018-12-15 12:39:29.000,2024-09-18 05:28:01.536
503,503,98,2020-08-18 03:22:07.000,,2002-09-04 03:22:07.107,2024-09-18 05:28:01.000,2020-02-23 03:22:07.000,2024-09-18 05:28:01.541
617,618,66,2023-08-12 19:05:07.000,,2011-08-11 19:05:07.458,2024-09-18 05:28:01.000,2020-08-19 19:05:07.000,2024-09-18 05:28:01.541
640,640,21,2022-11-17 05:55:53.000,,2009-12-20 05:55:53.509,2024-09-18 05:28:01.000,2011-08-27 05:55:53.000,2024-09-18 05:28:01.542
895,895,99,,,2000-01-10 22:44:35.004,2024-09-18 05:28:01.000,2006-10-24 22:44:35.000,2024-09-18 05:28:01.592
192,192,28,2018-06-15 18:03:36.000,,2007-11-21 18:03:36.613,2024-09-18 05:28:01.000,2008-09-23 18:03:36.000,2024-09-18 05:28:01.526
612,612,10,2015-09-12 14:52:56.000,,2009-05-09 14:52:56.526,2024-09-18 05:28:01.000,2014-09-01 14:52:56.000,2024-09-18 05:28:01.541
615,615,53,2024-09-06 09:40:18.000,2024-09-06 09:40:18.000,2001-02-03 09:40:18.298,2024-09-18 05:28:01.000,2021-02-03 09:40:18.000,2024-09-18 05:28:01.541
91,91,47,2021-08-14 11:52:08.000,,2018-05-31 11:52:08.439,2024-09-18 05:28:01.000,2020-01-28 11:52:08.000,2024-09-18 05:28:01.530
802,802,99,2018-07-23 03:56:50.000,,2003-02-17 03:56:50.443,2024-09-18 05:28:01.000,2016-09-26 03:56:50.000,2024-09-18 05:28:01.590
163,163,62,2023-04-28 17:11:15.000,,2004-03-14 17:11:15.695,2024-09-18 05:28:01.000,2015-03-27 17:11:15.000,2024-09-18 05:28:01.531
872,872,71,2019-12-18 21:27:07.000,,2010-06-16 21:27:07.932,2024-09-18 05:28:01.000,2018-11-04 21:27:07.000,2024-09-18 05:28:01.592
271,271,69,2017-03-24 18:12:24.000,2022-02-28 18:12:24.000,2002-05-17 18:12:24.273,2024-09-18 05:28:01.000,2005-10-11 18:12:24.000,2024-09-18 05:28:01.531
78,79,76,,,2013-02-06 13:23:09.061,2024-09-18 05:28:01.000,2013-03-05 13:23:09.000,2024-09-18 05:28:01.528
990,990,81,2020-07-24 22:25:02.000,2021-10-25 22:25:02.000,2013-07-13 22:25:02.023,2024-09-18 05:28:01.000,2019-09-22 22:25:02.000,2024-09-18 05:28:01.597
70,70,50,,,2005-08-16 22:11:03.268,2024-09-18 05:28:01.000,2009-03-15 22:11:03.000,2024-09-18 05:28:01.527
825,825,35,2017-12-23 09:34:01.000,,2000-08-06 09:34:01.208,2024-09-18 05:28:01.000,2005-05-17 09:34:01.000,2024-09-18 05:28:01.590
238,239,33,,,2012-06-02 04:00:04.655,2024-09-18 05:28:01.000,2020-03-17 04:00:04.000,2024-09-18 05:28:01.528
641,641,71,2022-01-17 04:51:07.000,,2015-11-06 04:51:07.380,2024-09-18 05:28:01.000,2018-04-25 04:51:07.000,2024-09-18 05:28:01.542
559,559,20,2024-06-03 10:58:44.000,,2023-08-12 10:58:44.796,2024-09-18 05:28:01.000,2024-04-25 10:58:44.000,2024-09-18 05:28:01.541
468,469,4,,,2004-05-18 00:58:37.283,2024-09-18 05:28:01.000,2021-03-14 00:58:37.000,2024-09-18 05:28:01.538
155,155,55,2024-08-28 12:04:03.000,,2022-11-05 12:04:03.012,2024-09-18 05:28:01.000,2024-03-01 12:04:03.000,2024-09-18 05:28:01.530
761,761,25,2024-08-26 10:03:36.000,,2008-05-13 10:03:36.640,2024-09-18 05:28:01.000,2010-10-07 10:03:36.000,2024-09-18 05:28:01.588
376,376,88,2024-05-06 23:33:39.000,,2013-02-14 23:33:39.464,2024-09-18 05:28:01.000,2024-02-06 23:33:39.000,2024-09-18 05:28:01.536
763,763,5,,,2013-12-04 12:27:49.490,2024-09-18 05:28:01.000,2023-02-16 12:27:49.000,2024-09-18 05:28:01.588
737,738,100,2024-04-06 14:34:15.000,,2000-08-13 14:34:15.080,2024-09-18 05:28:01.000,2023-09-25 14:34:15.000,2024-09-18 05:28:01.544
100,100,73,,,2008-09-15 21:58:06.931,2024-09-18 05:28:01.000,2011-09-07 21:58:06.000,2024-09-18 05:28:01.531
636,636,37,2022-07-20 21:07:54.000,,2000-01-22 21:07:54.092,2024-09-18 05:28:01.000,2021-11-02 21:07:54.000,2024-09-18 05:28:01.542
549,549,88,,,2007-01-16 23:24:23.073,2024-09-18 05:28:01.000,2020-12-17 23:24:23.000,2024-09-18 05:28:01.540
372,372,6,,,2001-12-03 03:21:56.150,2024-09-18 05:28:01.000,2006-10-10 03:21:56.000,2024-09-18 05:28:01.536
556,556,20,2021-05-19 19:56:46.000,,2005-12-16 19:56:46.360,2024-09-18 05:28:01.000,2020-08-26 19:56:46.000,2024-09-18 05:28:01.541
199,199,88,2024-03-11 14:18:45.000,,2018-11-27 14:18:45.404,2024-09-18 05:28:01.000,2020-12-06 14:18:45.000,2024-09-18 05:28:01.527
828,829,42,2014-07-23 21:16:21.000,,2006-09-25 21:16:21.527,2024-09-18 05:28:01.000,2013-02-18 21:16:21.000,2024-09-18 05:28:01.590
844,844,39,2022-06-29 19:24:33.000,,2007-11-17 19:24:33.201,2024-09-18 05:28:01.000,2020-06-28 19:24:33.000,2024-09-18 05:28:01.591
331,331,73,2022-11-07 16:22:48.000,,2006-05-18 16:22:48.787,2024-09-18 05:28:01.000,2020-10-12 16:22:48.000,2024-09-18 05:28:01.534
1000,1000,46,2021-10-13 16:00:18.000,,2008-03-23 16:00:18.721,2024-09-18 05:28:01.000,2015-04-27 16:00:18.000,2024-09-18 05:28:01.597
297,298,80,2017-11-25 11:11:39.000,2020-06-18 11:11:39.000,2010-07-22 11:11:39.327,2024-09-18 05:28:01.000,2017-03-07 11:11:39.000,2024-09-18 05:28:01.532
456,456,68,,,2001-04-28 08:26:14.374,2024-09-18 05:28:01.000,2007-06-08 08:26:14.000,2024-09-18 05:28:01.536
58,59,43,,,2010-10-07 08:17:32.090,2024-09-18 05:28:01.000,2023-05-18 08:17:32.000,2024-09-18 05:28:01.532
287,288,31,2019-06-24 10:29:23.000,,2007-06-28 10:29:23.821,2024-09-18 05:28:01.000,2017-02-03 10:29:23.000,2024-09-18 05:28:01.532
525,525,19,,,2002-10-31 00:10:02.804,2024-09-18 05:28:01.000,2017-12-23 00:10:02.000,2024-09-18 05:28:01.537
837,838,41,2022-06-04 18:31:57.000,,2014-11-03 18:31:57.965,2024-09-18 05:28:01.000,2019-11-03 18:31:57.000,2024-09-18 05:28:01.591
416,416,43,,,2005-11-04 14:27:20.272,2024-09-18 05:28:01.000,2011-07-16 14:27:20.000,2024-09-18 05:28:01.538
644,644,12,2021-01-27 07:24:24.000,,2009-10-14 07:24:24.718,2024-09-18 05:28:01.000,2016-12-11 07:24:24.000,2024-09-18 05:28:01.542
193,193,9,2021-01-31 17:07:36.000,,2009-07-05 17:07:36.323,2024-09-18 05:28:01.000,2014-11-27 17:07:36.000,2024-09-18 05:28:01.526
902,902,18,2021-09-19 14:19:26.000,,2005-06-01 14:19:26.631,2024-09-18 05:28:01.000,2014-10-06 14:19:26.000,2024-09-18 05:28:01.593
314,314,71,2021-05-21 08:10:20.000,,2011-10-25 08:10:20.940,2024-09-18 05:28:01.000,2016-01-24 08:10:20.000,2024-09-18 05:28:01.533
266,266,84,2011-07-14 07:24:25.000,,2006-02-09 07:24:25.677,2024-09-18 05:28:01.000,2008-05-30 07:24:25.000,2024-09-18 05:28:01.531
969,969,10,2024-07-11 23:08:47.000,,2020-09-01 23:08:47.100,2024-09-18 05:28:01.000,2021-02-15 23:08:47.000,2024-09-18 05:28:01.595
966,966,48,2024-02-12 14:25:37.000,2024-06-19 14:25:37.000,2011-07-22 14:25:37.398,2024-09-18 05:28:01.000,2017-10-26 14:25:37.000,2024-09-18 05:28:01.594
823,823,4,2024-05-15 19:10:41.000,,2000-09-06 19:10:41.824,2024-09-18 05:28:01.000,2020-07-07 19:10:41.000,2024-09-18 05:28:01.590
7,8,40,,,2006-02-14 06:40:40.462,2024-09-18 05:28:01.000,2012-08-13 06:40:40.000,2024-09-18 05:28:01.527
251,251,34,,,2018-03-01 15:03:31.281,2024-09-18 05:28:01.000,2020-05-02 15:03:31.000,2024-09-18 05:28:01.529
694,694,21,2021-09-10 13:37:35.000,,2004-05-21 13:37:35.664,2024-09-18 05:28:01.000,2020-09-17 13:37:35.000,2024-09-18 05:28:01.542
475,475,67,,,2007-01-28 23:05:55.978,2024-09-18 05:28:01.000,2009-03-05 23:05:55.000,2024-09-18 05:28:01.538
552,552,13,2020-06-15 08:25:44.000,2021-02-19 08:25:44.000,2008-10-01 08:25:44.591,2024-09-18 05:28:01.000,2013-05-11 08:25:44.000,2024-09-18 05:28:01.540
246,246,29,2024-03-31 14:35:03.000,,2003-07-27 14:35:03.658,2024-09-18 05:28:01.000,2015-07-06 14:35:03.000,2024-09-18 05:28:01.529
166,166,80,,,2015-04-27 20:57:24.161,2024-09-18 05:28:01.000,2019-07-15 20:57:24.000,2024-09-18 05:28:01.531
125,125,54,,,2013-03-02 01:35:53.877,2024-09-18 05:28:01.000,2019-12-15 01:35:53.000,2024-09-18 05:28:01.532
345,345,36,2010-05-24 18:35:38.000,,2004-02-10 18:35:38.590,2024-09-18 05:28:01.000,2009-07-27 18:35:38.000,2024-09-18 05:28:01.535
420,420,63,,,2011-09-11 13:47:29.220,2024-09-18 05:28:01.000,2018-03-20 13:47:29.000,2024-09-18 05:28:01.538
566,566,15,,,2004-08-14 08:49:10.753,2024-09-18 05:28:01.000,2023-08-26 08:49:10.000,2024-09-18 05:28:01.541
807,808,51,,,2016-10-26 16:10:27.792,2024-09-18 05:28:01.000,2022-03-10 16:10:27.000,2024-09-18 05:28:01.590
654,654,98,,,2012-02-01 01:02:35.387,2024-09-18 05:28:01.000,2022-09-13 01:02:35.000,2024-09-18 05:28:01.543
894,894,39,,,2005-01-21 18:38:06.370,2024-09-18 05:28:01.000,2023-07-06 18:38:06.000,2024-09-18 05:28:01.592
765,765,85,2024-07-18 16:44:12.000,,2019-11-24 16:44:12.310,2024-09-18 05:28:01.000,2023-03-18 16:44:12.000,2024-09-18 05:28:01.588
104,104,63,2018-06-22 07:17:52.000,,2001-02-24 07:17:52.089,2024-09-18 05:28:01.000,2015-05-27 07:17:52.000,2024-09-18 05:28:01.531
892,892,60,2023-07-23 11:04:52.000,,2005-06-11 11:04:52.325,2024-09-18 05:28:01.000,2022-11-08 11:04:52.000,2024-09-18 05:28:01.592
977,978,70,2024-01-03 17:00:03.000,,2011-08-15 17:00:03.022,2024-09-18 05:28:01.000,2022-10-17 17:00:03.000,2024-09-18 05:28:01.595
546,546,62,,,2002-09-20 05:11:12.005,2024-09-18 05:28:01.000,2022-09-26 05:11:12.000,2024-09-18 05:28:01.540
279,279,13,2021-10-21 20:59:33.000,,2010-04-06 20:59:33.782,2024-09-18 05:28:01.000,2021-08-25 20:59:33.000,2024-09-18 05:28:01.531
218,219,50,2021-09-18 03:33:47.000,,2000-12-21 03:33:47.978,2024-09-18 05:28:01.000,2016-07-15 03:33:47.000,2024-09-18 05:28:01.527
235,235,7,2017-08-21 00:01:46.000,,2000-05-02 00:01:46.530,2024-09-18 05:28:01.000,2004-12-04 00:01:46.000,2024-09-18 05:28:01.528
393,393,3,2018-01-26 00:10:16.000,2024-08-20 00:10:16.000,2006-02-17 00:10:16.948,2024-09-18 05:28:01.000,2012-11-06 00:10:16.000,2024-09-18 05:28:01.536
991,991,69,2024-05-01 20:48:53.000,2024-06-24 20:48:53.000,2014-09-12 20:48:53.606,2024-09-18 05:28:01.000,2017-07-23 20:48:53.000,2024-09-18 05:28:01.597
232,232,14,,,2002-05-03 19:54:14.069,2024-09-18 05:28:01.000,2013-02-18 19:54:14.000,2024-09-18 05:28:01.528
236,236,69,2019-12-11 20:27:42.000,2020-05-03 20:27:42.000,2003-11-27 20:27:42.519,2024-09-18 05:28:01.000,2006-03-07 20:27:42.000,2024-09-18 05:28:01.528
669,669,32,2023-07-28 06:08:39.000,,2015-05-06 06:08:39.702,2024-09-18 05:28:01.000,2015-09-02 06:08:39.000,2024-09-18 05:28:01.543
318,319,88,,,2018-07-17 20:08:46.012,2024-09-18 05:28:01.000,2020-07-25 20:08:46.000,2024-09-18 05:28:01.534
33,33,95,,,2002-10-05 21:51:39.186,2024-09-18 05:28:01.000,2006-07-17 21:51:39.000,2024-09-18 05:28:01.530
129,129,95,2011-05-20 02:23:51.000,,2002-07-11 02:23:51.429,2024-09-18 05:28:01.000,2010-11-22 02:23:51.000,2024-09-18 05:28:01.526
810,810,5,2016-03-25 10:49:30.000,,2000-01-26 10:49:30.518,2024-09-18 05:28:01.000,2008-03-13 10:49:30.000,2024-09-18 05:28:01.590
20,20,56,2022-10-24 12:31:04.000,,2008-06-30 12:31:04.900,2024-09-18 05:28:01.000,2021-09-13 12:31:04.000,2024-09-18 05:28:01.529
758,759,92,2024-04-25 21:45:17.000,,2017-01-29 21:45:17.655,2024-09-18 05:28:01.000,2023-01-18 21:45:17.000,2024-09-18 05:28:01.588
488,489,21,2020-09-01 06:19:07.000,,2009-03-01 06:19:07.134,2024-09-18 05:28:01.000,2011-11-08 06:19:07.000,2024-09-18 05:28:01.540
619,619,21,,,2013-01-30 21:25:20.267,2024-09-18 05:28:01.000,2014-10-09 21:25:20.000,2024-09-18 05:28:01.541
900,900,34,2023-06-08 18:04:22.000,2024-01-09 18:04:22.000,2008-11-04 18:04:22.200,2024-09-18 05:28:01.000,2022-11-07 18:04:22.000,2024-09-18 05:28:01.592
112,112,99,,,2003-09-20 14:15:24.919,2024-09-18 05:28:01.000,2019-03-19 14:15:24.000,2024-09-18 05:28:01.532
682,682,19,2020-09-11 21:59:22.000,2024-01-14 21:59:22.000,2010-09-05 21:59:22.261,2024-09-18 05:28:01.000,2019-07-03 21:59:22.000,2024-09-18 05:28:01.544
760,760,49,2022-04-18 08:34:47.000,,2002-11-11 08:34:47.936,2024-09-18 05:28:01.000,2010-05-27 08:34:47.000,2024-09-18 05:28:01.588
197,198,18,2020-05-21 21:04:48.000,,2013-01-31 21:04:48.585,2024-09-18 05:28:01.000,2019-07-31 21:04:48.000,2024-09-18 05:28:01.526
239,239,47,2020-04-27 05:10:17.000,,2009-01-15 05:10:17.467,2024-09-18 05:28:01.000,2019-09-04 05:10:17.000,2024-09-18 05:28:01.528
586,586,56,2017-12-29 16:26:18.000,,2001-05-05 16:26:18.434,2024-09-18 05:28:01.000,2017-08-03 16:26:18.000,2024-09-18 05:28:01.539
370,370,57,2019-12-04 01:47:13.000,,2002-11-15 01:47:13.554,2024-09-18 05:28:01.000,2006-03-25 01:47:13.000,2024-09-18 05:28:01.536
441,441,48,2024-08-14 21:03:50.000,,2015-10-25 21:03:50.525,2024-09-18 05:28:01.000,2024-08-13 21:03:50.000,2024-09-18 05:28:01.541
117,118,87,2024-06-02 15:42:48.000,,2006-01-16 15:42:48.365,2024-09-18 05:28:01.000,2023-12-07 15:42:48.000,2024-09-18 05:28:01.532
89,89,96,2021-04-30 02:37:13.000,,2012-11-20 02:37:13.249,2024-09-18 05:28:01.000,2021-02-14 02:37:13.000,2024-09-18 05:28:01.530
980,980,90,2024-04-01 03:39:12.000,,2004-01-10 03:39:12.225,2024-09-18 05:28:01.000,2023-01-26 03:39:12.000,2024-09-18 05:28:01.596
425,425,50,2016-10-17 17:41:08.000,,2013-08-10 17:41:08.817,2024-09-18 05:28:01.000,2015-12-17 17:41:08.000,2024-09-18 05:28:01.539
591,591,39,2023-07-24 00:13:42.000,,2007-11-09 00:13:42.247,2024-09-18 05:28:01.000,2021-09-30 00:13:42.000,2024-09-18 05:28:01.539
157,158,88,2023-01-11 13:14:48.000,,2017-04-26 13:14:48.592,2024-09-18 05:28:01.000,2020-04-18 13:14:48.000,2024-09-18 05:28:01.530
188,189,36,2019-05-24 02:17:45.000,,2008-06-01 02:17:45.324,2024-09-18 05:28:01.000,2014-07-25 02:17:45.000,2024-09-18 05:28:01.533
101,101,53,2019-11-12 22:45:40.000,,2013-10-19 22:45:40.680,2024-09-18 05:28:01.000,2014-12-29 22:45:40.000,2024-09-18 05:28:01.531
255,255,79,2022-12-15 00:10:00.000,,2015-08-13 00:10:00.996,2024-09-18 05:28:01.000,2015-08-20 00:10:00.000,2024-09-18 05:28:01.530
657,658,20,2022-02-20 16:45:47.000,2024-06-14 16:45:47.000,2000-01-09 16:45:47.678,2024-09-18 05:28:01.000,2006-11-04 16:45:47.000,2024-09-18 05:28:01.543
306,306,54,,,2015-03-19 06:02:25.984,2024-09-18 05:28:01.000,2018-03-20 06:02:25.000,2024-09-18 05:28:01.533
151,151,38,,,2016-01-06 16:45:09.192,2024-09-18 05:28:01.000,2017-06-08 16:45:09.000,2024-09-18 05:28:01.529
404,404,72,,,2003-08-23 05:31:37.364,2024-09-18 05:28:01.000,2004-10-11 05:31:37.000,2024-09-18 05:28:01.537
917,918,34,,,2005-10-27 07:36:31.751,2024-09-18 05:28:01.000,2023-03-15 07:36:31.000,2024-09-18 05:28:01.594
880,880,24,2015-12-07 00:34:57.000,2019-04-01 00:34:57.000,2003-02-16 00:34:57.248,2024-09-18 05:28:01.000,2012-08-02 00:34:57.000,2024-09-18 05:28:01.593
693,693,61,2023-12-08 11:08:43.000,,2013-06-22 11:08:43.212,2024-09-18 05:28:01.000,2017-11-11 11:08:43.000,2024-09-18 05:28:01.545
677,678,99,2023-03-04 03:45:11.000,,2003-06-28 03:45:11.047,2024-09-18 05:28:01.000,2021-11-17 03:45:11.000,2024-09-18 05:28:01.544
752,752,5,2022-09-27 14:45:04.000,,2006-08-31 14:45:04.348,2024-09-18 05:28:01.000,2013-09-23 14:45:04.000,2024-09-18 05:28:01.545
843,843,60,2019-03-03 13:33:00.000,,2008-02-14 13:33:00.475,2024-09-18 05:28:01.000,2012-12-15 13:33:00.000,2024-09-18 05:28:01.591
697,698,59,,,2000-07-28 09:44:13.695,2024-09-18 05:28:01.000,2009-05-18 09:44:13.000,2024-09-18 05:28:01.542
509,509,100,2023-05-31 22:46:20.000,,2006-05-27 22:46:20.984,2024-09-18 05:28:01.000,2016-05-13 22:46:20.000,2024-09-18 05:28:01.536
340,340,34,2021-08-14 12:24:11.000,,2012-01-22 12:24:11.787,2024-09-18 05:28:01.000,2018-10-21 12:24:11.000,2024-09-18 05:28:01.535
951,951,8,2023-10-22 05:09:57.000,,2003-09-08 05:09:57.059,2024-09-18 05:28:01.000,2018-01-12 05:09:57.000,2024-09-18 05:28:01.593
268,269,38,2024-09-11 00:04:25.000,,2015-10-16 00:04:25.975,2024-09-18 05:28:01.000,2021-05-29 00:04:25.000,2024-09-18 05:28:01.531
32,32,55,2014-10-10 21:21:08.000,2015-05-24 21:21:08.000,2008-10-12 21:21:08.454,2024-09-18 05:28:01.000,2013-06-11 21:21:08.000,2024-09-18 05:28:01.530
874,874,10,2022-10-10 12:04:07.000,,2002-06-09 12:04:07.080,2024-09-18 05:28:01.000,2022-07-24 12:04:07.000,2024-09-18 05:28:01.593
396,396,42,2020-08-31 05:09:02.000,,2002-10-30 05:09:02.028,2024-09-18 05:28:01.000,2018-12-28 05:09:02.000,2024-09-18 05:28:01.536
562,562,69,2024-09-16 17:10:12.000,,2020-04-13 17:10:12.491,2024-09-18 05:28:01.000,2024-02-09 17:10:12.000,2024-09-18 05:28:01.541
818,819,80,2020-08-05 16:51:54.000,2023-02-05 16:51:54.000,2006-03-16 16:51:54.066,2024-09-18 05:28:01.000,2016-08-09 16:51:54.000,2024-09-18 05:28:01.591
428,429,81,2024-03-06 10:50:08.000,2024-09-02 10:50:08.000,2002-10-29 10:50:08.556,2024-09-18 05:28:01.000,2014-03-27 10:50:08.000,2024-09-18 05:28:01.539
386,386,24,2017-02-13 17:57:22.000,2020-01-27 17:57:22.000,2000-01-21 17:57:22.623,2024-09-18 05:28:01.000,2007-02-14 17:57:22.000,2024-09-18 05:28:01.535
292,292,86,2021-11-16 07:09:18.000,,2007-03-08 07:09:18.927,2024-09-18 05:28:01.000,2012-03-13 07:09:18.000,2024-09-18 05:28:01.532
194,194,8,2021-06-18 15:43:34.000,,2001-10-07 15:43:34.448,2024-09-18 05:28:01.000,2007-04-27 15:43:34.000,2024-09-18 05:28:01.526
711,711,99,2023-09-17 00:37:57.000,,2019-04-09 00:37:57.008,2024-09-18 05:28:01.000,2019-07-11 00:37:57.000,2024-09-18 05:28:01.543
782,782,91,2020-08-04 17:55:54.000,,2014-09-16 17:55:54.786,2024-09-18 05:28:01.000,2019-08-12 17:55:54.000,2024-09-18 05:28:01.589
935,935,21,2017-12-18 09:38:37.000,,2015-12-06 09:38:37.656,2024-09-18 05:28:01.000,2017-05-21 09:38:37.000,2024-09-18 05:28:01.595
778,779,81,2020-12-08 10:20:41.000,,2001-11-28 10:20:41.286,2024-09-18 05:28:01.000,2019-12-20 10:20:41.000,2024-09-18 05:28:01.589
939,939,9,2019-09-15 15:05:34.000,,2011-10-07 15:05:34.339,2024-09-18 05:28:01.000,2014-03-16 15:05:34.000,2024-09-18 05:28:01.595
415,415,81,2024-07-25 07:42:46.000,,2023-11-14 07:42:46.684,2024-09-18 05:28:01.000,2024-02-23 07:42:46.000,2024-09-18 05:28:01.538
944,944,52,2024-07-16 05:56:12.000,,2008-02-08 05:56:12.574,2024-09-18 05:28:01.000,2021-11-21 05:56:12.000,2024-09-18 05:28:01.595
499,499,63,2022-03-05 16:12:31.000,,2005-04-07 16:12:31.665,2024-09-18 05:28:01.000,2013-06-08 16:12:31.000,2024-09-18 05:28:01.541
721,721,61,,,2008-03-31 22:21:45.991,2024-09-18 05:28:01.000,2016-11-12 22:21:45.000,2024-09-18 05:28:01.543
250,250,94,2017-04-19 23:44:19.000,,2010-05-21 23:44:19.651,2024-09-18 05:28:01.000,2011-01-13 23:44:19.000,2024-09-18 05:28:01.529
